#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:true_alignment" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:true_alignment" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:true_alignment" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:true_alignment" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_alignment" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_alignment" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.true_alignment" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:true_alignment" name="distribution" x="@ePopSize.t:true_alignment">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:true_alignment" name="distribution" x="@growthRate.t:true_alignment">
#            <LaplaceDistribution id="LaplaceDistribution.101" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mu" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="scale" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:true_alignment" name="distribution">
#            <parameter id="kappa.s:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_alignment" name="distribution">
#            <parameter id="ucldStdev.c:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment" id="treeLikelihood.true_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment">
#            <siteModel id="SiteModel.s:true_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:true_alignment" kappa="@kappa.s:true_alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:true_alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:true_alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_alignment">
#                <LogNormal S="@ucldStdev.c:true_alignment" id="LogNormalDistributionModel.c:true_alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:true_alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:true_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
60000	-828.6584666768044	-815.6341031341552	-13.024363542649192	-815.6341031341552	1.2670271274523135	1.4154853111022871	0.281726560950972	0.19412891499008103	0.2838169797566573	0.2403275443022897	0.01584056804066492	1.007862008323962	2.0511955759557586E-4	0.014247379506300513	-4.344442393964346	72.63610393411187	3.9635694850225773
61000	-825.7773011421716	-812.2947318262657	-13.482569315906003	-812.2947318262657	1.3120717103763042	1.2411107175641007	0.281726560950972	0.21393465457864208	0.26401124016809624	0.2403275443022897	0.2975013001220728	0.9265778668346468	0.07618042174276579	0.2952214507562441	-4.683318166023885	25.96858228614065	3.094700470073898
62000	-833.4061000215211	-816.8536112362862	-16.552488785234903	-816.8536112362862	1.8792007986204609	1.2411107175641007	0.2658357547259045	0.21393465457864208	0.27990204639316374	0.2403275443022897	1.0521838085912225	0.9943171851129695	1.4312587844484497	0.9490298785632729	-6.733588056836012	15.2030484154188	2.092036195047654
63000	-828.8559655483788	-812.0635270828004	-16.792438465578307	-812.0635270828004	1.2381894182159665	1.2411107175641007	0.2658357547259045	0.2163377210003873	0.27990204639316374	0.23792447788054447	0.4161133217558724	1.0626056016413452	0.16307450583774213	0.36573987099439853	-5.8308890786166465	20.410388398177172	5.032775983094265
64000	-826.3036418012941	-813.8195128451173	-12.484128956176818	-813.8195128451173	0.9773310308347065	0.836415061835751	0.2658357547259045	0.2163377210003873	0.27990204639316374	0.23792447788054447	0.14153223910625168	0.9627187257038562	0.026749796945347577	0.16609304096101218	-4.13853433349296	26.359004266720845	3.523340737294212
65000	-833.2870314527701	-818.8059824639689	-14.481048988801144	-818.8059824639689	2.5831343215048075	0.836415061835751	0.2658357547259045	0.2163377210003873	0.27990204639316374	0.23792447788054447	0.14469281645129756	0.9254846181389419	0.004835572656080968	0.07704861745966148	-8.129140159537748	23.965464738220703	1.606406979280215
66000	-829.7748288329425	-814.7984340115058	-14.976394821436665	-814.7984340115058	4.141452687653108	0.836415061835751	0.2658357547259045	0.2163377210003873	0.27990204639316374	0.23792447788054447	0.15518287564275965	0.9867732110391011	0.021014556256603575	0.1463411219173764	-10.453251518450262	10.36084537984435	0.5565293817716199
67000	-838.3368075499533	-825.3467475472949	-12.99006000265838	-825.3467475472949	1.5932555772192052	0.836415061835751	0.2715081231849532	0.17370390597134389	0.27990204639316374	0.27488592445053917	0.1033687411214082	0.9467349770735061	0.010414151627028	0.10896986983033888	-9.762645043107481	3.2350545377751745	0.7475249816799407
68000	-834.003395992638	-822.0340350398716	-11.969360952766417	-822.0340350398716	1.7213464484509622	0.836415061835751	0.2715081231849532	0.17370390597134389	0.27990204639316374	0.27488592445053917	0.1748428920895801	0.9519766671283374	0.016162543132503517	0.1324756131985206	-6.2120382215203644	7.993568192251649	1.9437077686159445
69000	-827.0789987569796	-816.7403198036156	-10.33867895336388	-816.7403198036156	0.9373011427178547	0.836415061835751	0.2715081231849532	0.18296553120722894	0.27990204639316374	0.2656242992146541	0.04911377248216382	1.017479477241286	0.004183135777152873	0.06421393523045274	-2.711491089950762	13.629048504284889	4.1938188382022865
70000	-828.5534324957271	-817.2819800051216	-11.271452490605505	-817.2819800051216	0.8180101929055401	0.9645340037981428	0.2715081231849532	0.18296553120722894	0.27990204639316374	0.2656242992146541	0.02499294978614574	0.9843168025628913	6.632721576244773E-4	0.02599629068048247	-1.5830360261478917	19.15100658325179	6.247563201943809
71000	-829.8266849184677	-816.6391506007549	-13.187534317712762	-816.6391506007549	1.0528615147043192	0.9645340037981428	0.2715081231849532	0.18296553120722894	0.27990204639316374	0.2656242992146541	0.23299504606914728	0.987881154223468	0.09455968197200325	0.33922713649089004	-1.0345399321434754	62.902195853392264	5.9504569025026495
72000	-829.6810658840398	-816.9944814650527	-12.686584418987055	-816.9944814650527	1.2699331392418725	0.8731714730505171	0.28301231263602444	0.18296553120722894	0.27990204639316374	0.2541201097635828	0.1609733471140274	1.024601769011771	0.03630451737930768	0.1754148861436661	-3.798693653254314	16.16946366098814	4.4329996791371915
73000	-825.5533258127266	-811.8807164421422	-13.672609370584436	-811.8807164421422	1.2038649105581842	1.1909155105540923	0.2518218279376523	0.2141560159056011	0.3104274270829107	0.22359472907383582	0.33726480685596116	0.9531956252038638	0.07171011956024191	0.2981144430063899	-5.470084769180106	8.432924749467581	3.480864696967913
74000	-827.2452697008132	-812.2831721302275	-14.962097570585648	-812.2831721302275	1.4278119608173176	1.1909155105540923	0.2565307358365584	0.23620727103957576	0.28366726405002995	0.22359472907383582	0.030756401254301846	0.9974564591397077	8.89341277234997E-4	0.02973472249413616	-6.384171764537877	72.33514682374197	3.612239775272564
75000	-825.4053276892915	-814.7771122583282	-10.628215430963365	-814.7771122583282	0.9693384512046117	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.027064428213134074	0.9963616715000989	6.886244336282289E-4	0.026407710043590854	-3.2398453049486964	16.280375816590894	3.9825761483435955
76000	-824.7615826528163	-814.7015827728662	-10.059999879950066	-814.7015827728662	1.189463562282682	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.018309255130222822	0.9904026435288495	3.8911937278254924E-4	0.019800472205318966	-3.704275281916577	14.423419834061232	3.2738936757977335
77000	-827.49861162797	-814.81183019663	-12.686781431340012	-814.81183019663	1.3419332202725915	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.25023082741214314	0.8972999249010721	0.06713825460620285	0.2802363006202088	-3.4003763799300044	29.716540318549377	3.6705046104074577
78000	-827.443613999635	-816.5064295916466	-10.937184407988365	-816.5064295916466	1.4687701669138054	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.02894442712892392	1.002898834887329	0.0010292328696105627	0.03212281859943775	-4.879330088004054	12.09812747604753	2.913128067081677
79000	-825.031044747069	-812.4494031308408	-12.58164161622826	-812.4494031308408	1.2773686549227357	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.07317447864962516	1.0161480627224282	0.0029569742581575832	0.05382416909876269	-4.097259804821968	19.04697501666025	4.342975416610681
80000	-824.5204736784161	-813.9851370635515	-10.535336614864644	-813.9851370635515	1.5254780704126858	1.1909155105540923	0.2665479112960877	0.2486600248377021	0.2611973347923743	0.22359472907383582	0.03431684984179973	0.9923579888157235	5.643033737979062E-4	0.0238998138339448	-6.343733932907035	6.976588373125102	1.50491232356427
81000	-832.915095709699	-816.6178097706053	-16.297285939093733	-816.6178097706053	2.740242722860852	1.0248651397499615	0.2665479112960877	0.2308962383224682	0.2789611213076082	0.22359472907383582	0.04180183658706288	1.0277417081145794	0.0023313993558558505	0.04768979415508585	-9.658907899435832	44.4126651040616	2.053918987408193
82000	-825.8196242139388	-814.2791603975119	-11.540463816426925	-814.2791603975119	1.877303502595328	1.0248651397499615	0.2665479112960877	0.23154379108981524	0.2783135685402612	0.22359472907383582	0.24160157963638942	0.9748204192248766	0.011812641375794082	0.11052079192694948	-7.700976291488362	3.0306979852851774	0.6088846526656657
83000	-828.1664428491395	-815.2409374015022	-12.925505447637361	-815.2409374015022	1.2449843178984041	1.1238570050038903	0.2665479112960877	0.23154379108981524	0.2783135685402612	0.22359472907383582	0.2654852457048501	1.0792146587704605	0.056780032871434835	0.22390090096548299	-6.30521694672162	11.330360420065789	1.9276881146970264
84000	-827.1983071860915	-815.4821423612256	-11.716164824865958	-815.4821423612256	1.2250053900916926	1.1238570050038903	0.2736007051595894	0.23154379108981524	0.2783888512703124	0.21646665248028288	0.2626312366740304	1.14567485453559	0.08886631903579441	0.2659348685198254	-5.28189214858955	8.019077881868832	2.0997840913710935
85000	-825.686038933411	-814.0468375619552	-11.639201371455894	-814.0468375619552	1.6915651620571484	1.1238570050038903	0.2736007051595894	0.23154379108981524	0.2783888512703124	0.21646665248028288	0.07201886157670111	0.967729708517607	0.009551377254751414	0.09834520603188758	-5.487437639956523	12.209444580007583	2.491680762710648
86000	-826.796388912038	-814.6679694247091	-12.128419487328834	-814.6679694247091	1.242042125558376	1.439088294203959	0.2736007051595894	0.23154379108981524	0.2783888512703124	0.21646665248028288	0.13165670527127352	0.9751733694209876	0.014583537937490156	0.12178052819273445	-2.9474861049357783	26.583625891392714	4.181812905330574
87000	-827.1257390366817	-814.4815293362373	-12.644209700444474	-814.4815293362373	1.0061621308405602	1.3612598344523525	0.2736007051595894	0.2326144765700984	0.2773181657900292	0.21646665248028288	0.1512945358518362	1.01836650376697	0.012140272192098754	0.10896420423235154	-1.9862716552882391	38.70630777492441	5.199658547673273
88000	-829.9827006956256	-815.5316488187374	-14.451051876888135	-815.5316488187374	1.0686441672488984	1.3612598344523525	0.2736007051595894	0.2326144765700984	0.2773181657900292	0.21646665248028288	0.04238298153010289	1.0210280801601546	0.0020436112155484587	0.04489445177603292	-2.8642962742819176	179.69791459908583	5.4642354608946215
89000	-837.7225525923243	-820.7223625032603	-17.000190089063924	-820.7223625032603	1.4396831116086433	1.3612598344523525	0.2900501570776087	0.21616502465207915	0.2773181657900292	0.21646665248028288	0.21157054078047188	0.984174222224203	0.020352249108732835	0.14192064511070032	-1.858593650479695	608.119810504842	6.616729778863029
90000	-833.3424766910807	-815.7603718103526	-17.582104880728128	-815.7603718103526	1.0171649089332115	1.3612598344523525	0.2900501570776087	0.21616502465207915	0.2773181657900292	0.21646665248028288	0.18348608174462303	1.033874413003826	0.021023334335434758	0.14062515102178222	-2.757519371577784	375.61972239205306	6.920622299346837
91000	-837.0651818025593	-815.9629857103756	-21.102196092183668	-815.9629857103756	1.386973934331962	1.3612598344523525	0.2900501570776087	0.21616502465207915	0.2773181657900292	0.21646665248028288	0.5356628614355639	0.8477222315813358	0.25248203139749	0.5337022130552082	-1.3362552817004372	3014.0372576884984	8.364091987656568
92000	-832.3840618463832	-815.5022851767886	-16.881776669594593	-815.5022851767886	1.5267005895609738	1.3612598344523525	0.27823790759080597	0.22797727413888189	0.2773181657900292	0.21646665248028288	0.30894676285962136	0.8309606081815281	0.06586688279689042	0.30309634863695795	-4.795989413610052	131.39575753967335	4.663788095977633
93000	-827.3802507397598	-814.1785003791949	-13.201750360564962	-814.1785003791949	1.042033008413183	1.3612598344523525	0.27823790759080597	0.22797727413888189	0.2773181657900292	0.21646665248028288	0.16908036630425746	1.0502436856530362	0.024081232255937064	0.13951802826373821	-1.3210458011854502	43.839046595678994	6.200159336891788
94000	-823.7429581099971	-812.5498624675491	-11.193095642447883	-812.5498624675491	0.8976516425828321	1.3612598344523525	0.27823790759080597	0.22797727413888189	0.2773181657900292	0.21646665248028288	0.04617425931270747	1.0289403049464394	0.001692009915851333	0.040589617578880216	-1.4611400257563552	23.91038764300698	5.577027221974896
95000	-825.6950727373714	-813.5651182524775	-12.129954484893952	-813.5651182524775	1.0153149461730258	1.2505261784499269	0.27823790759080597	0.22797727413888189	0.2773181657900292	0.21646665248028288	0.054692464072003906	0.9703844569700028	0.0010901768510558983	0.034067729210463034	-1.5132380002812085	62.35277339968135	5.448028999062837
96000	-822.9361901689784	-812.5278898365516	-10.40830033242682	-812.5278898365516	0.9857326882484835	1.2504574928240402	0.2652619728111402	0.22797727413888189	0.2773181657900292	0.22944258725994865	0.01269573048724082	1.0031704637427963	1.4736745127133866E-4	0.012071968650030764	-3.554028863419622	18.913584574180224	3.6609030889846372
97000	-828.982874940925	-814.4777103863003	-14.50516455462467	-814.4777103863003	1.6535217620752365	1.2504574928240402	0.2652619728111402	0.22797727413888189	0.2773181657900292	0.22944258725994865	0.5244660180580034	0.690316051696791	0.28291827525670216	0.6146213601005094	-4.549706477834995	41.933140047211936	2.9126287867598215
98000	-828.2220666383726	-815.7822911963734	-12.439775441999153	-815.7822911963734	1.0001286136364838	1.2504574928240402	0.2652619728111402	0.22797727413888189	0.2773181657900292	0.22944258725994865	0.38813452035801893	1.150915992950606	0.15273589053768857	0.33537693934801494	-5.665626219111157	4.208178314953076	2.5259423103620198
99000	-824.3660054030444	-813.6913603917504	-10.674645011293942	-813.6913603917504	1.4065248763431193	1.193500868387695	0.2652619728111402	0.22797727413888189	0.2773181657900292	0.22944258725994865	0.15415399546271696	0.9830764810993433	0.013618355171348665	0.1170510320365047	-6.835654297017347	2.5975231291682137	1.1338193118971378
100000	-828.0275515645983	-814.6102846119825	-13.417266952615819	-814.6102846119825	1.3236816409581482	1.193500868387695	0.2854796476306765	0.22797727413888189	0.2773181657900292	0.20922491244041236	0.24017628039290895	0.9680919401326464	0.04726431454197999	0.2278363487722229	-5.946894492386013	18.90071079537307	2.3511606173805384
101000	-826.442401293969	-815.0801635903364	-11.36223770363267	-815.0801635903364	1.4635155149745536	1.3779112371300286	0.2854796476306765	0.22797727413888189	0.2773181657900292	0.20922491244041236	0.0026208787943779125	1.000629719145519	7.662407171726337E-6	0.002765472699699837	-4.370802971606188	48.911980096264706	3.5488643298178055
102000	-823.3887014657946	-813.6644904216188	-9.724211044175856	-813.6644904216188	1.3353918824716626	1.3779112371300286	0.2854796476306765	0.22797727413888189	0.2773181657900292	0.20922491244041236	0.008136058523687905	1.0021967855510572	9.367275072065119E-5	0.009662137871341523	-7.304877945558723	2.5640704142734854	1.3892082716390375
103000	-828.1015470097976	-817.453114186134	-10.64843282366363	-817.453114186134	1.1327639085216643	1.3779112371300286	0.2854796476306765	0.22797727413888189	0.2773181657900292	0.20922491244041236	0.14394929411697727	1.0466181196726103	0.02921897713513452	0.1704682566797149	-6.604054913105936	3.0156193213212608	1.1736180541504897
104000	-833.2031869592215	-819.9577145134001	-13.245472445821349	-819.9577145134001	2.7824014650267404	1.3779112371300286	0.2854796476306765	0.22797727413888189	0.2773181657900292	0.20922491244041236	0.137943676991628	1.1125634047869275	0.02590604338436186	0.15382872683031465	-8.237733173895775	8.922787072570431	1.0875221604871115
105000	-823.1554062464598	-812.413861300088	-10.741544946371818	-812.413861300088	1.1550846556900665	1.3779112371300286	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.07091652129106346	1.010546542682376	0.006737276853976313	0.08241745538316479	-3.9901201271393827	11.817270226145371	3.0320871940591063
106000	-827.0705922335268	-816.0643632211827	-11.006229012344072	-816.0643632211827	1.2957402543049534	0.6910060404439019	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.06305598722319958	1.0155426340429259	0.006854992588679693	0.08403117647632641	-4.10304073647896	10.887907825564488	3.5780634093906927
107000	-828.832783653361	-817.5861151440491	-11.246668509311974	-817.5861151440491	1.457379777949363	0.6910060404439019	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.007087863900110269	0.9994772924624856	1.913125984675479E-5	0.004378965872519487	-2.7770978187430964	65.98445812661016	4.495499366967487
108000	-826.8390549004444	-814.1549677359508	-12.68408716449363	-814.1549677359508	1.2751398293408236	0.9686742421124662	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.012364233735264919	1.0018178825103934	2.1883546516583653E-4	0.0147327234381389	-2.9911605927454725	84.16271458126201	5.127318844337727
109000	-828.2902928604493	-815.1914061683011	-13.098886692148165	-815.1914061683011	1.0610586008288292	0.9686742421124662	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.01643427687472851	1.000922712262991	1.7834057709723402E-4	0.013343113388870073	-3.6693690167942137	84.45593468402386	4.718762670429811
110000	-827.4980761376421	-812.5192847195552	-14.978791418086896	-812.5192847195552	1.4025857330781728	1.5853705662375563	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.09707482432598587	0.9605531114063812	0.006628556391310252	0.08208116212685089	-5.606552603820946	59.437293380871196	3.7389321453610096
111000	-826.9687888858888	-813.4805792875861	-13.488209598302612	-813.4805792875861	1.0434735485199766	1.5172704274118984	0.2754926014093914	0.22797727413888189	0.2873052120113143	0.20922491244041236	0.05073954601319632	1.0341012101610811	0.0025584525723982726	0.049795066657028535	-2.715852494891609	82.36930568358181	5.260922134553303
112000	-827.1116563732417	-815.3756935880795	-11.735962785162224	-815.3756935880795	1.0849534145271116	1.5172704274118984	0.2732509966172514	0.22797727413888189	0.2512456742616643	0.24752605498220243	0.050256621410339986	1.0014600192194154	0.004274402213365869	0.06555811758003405	-4.284793252809886	23.21287997609747	3.2119076056786047
113000	-830.3488652056443	-817.7145318332454	-12.634333372398974	-817.7145318332454	1.4102237790977328	1.5172704274118984	0.2732509966172514	0.22797727413888189	0.25215581515461005	0.24661591408925665	0.15057791728565717	1.029923097748325	0.014315298229806213	0.11769208229954485	-4.008570151782266	31.24398359524831	3.3214772134144437
114000	-827.8538367568692	-813.6135100361043	-14.24032672076484	-813.6135100361043	1.441835988829047	1.5862919715863373	0.2732509966172514	0.2206723852839312	0.2704253721913227	0.2356512459074947	0.3466017050398937	0.8626930333919838	0.04916722929782905	0.24705627307269468	-4.429201203074001	45.48619707514099	3.2056199637659075
115000	-828.8032676534958	-817.3975223044097	-11.405745349086164	-817.3975223044097	1.0891588312934368	1.7731951236113848	0.2732509966172514	0.2206723852839312	0.2704253721913227	0.2356512459074947	0.08154136779176042	1.001318964435359	0.00644521332340194	0.08049275070515197	-3.173830096508185	15.057703823824484	4.015255511893987
116000	-826.397308921077	-813.9026396856681	-12.494669235408884	-813.9026396856681	1.042111106320126	1.1742299942900296	0.2732509966172514	0.2206723852839312	0.2704253721913227	0.2356512459074947	0.0604783946294121	0.963235496107826	0.004647200237987144	0.07017675275182438	-0.8495999862876287	83.47595566960224	6.15358468795988
117000	-824.8166337121354	-811.0570974536176	-13.759536258517802	-811.0570974536176	1.065849491469783	1.1742299942900296	0.24589526574713727	0.2206723852839312	0.2977811030614368	0.2356512459074947	0.07163900568472076	0.9969238895195899	0.006869488084911001	0.08085954534992738	-1.713736286905056	100.34841445448023	6.263031504243008
118000	-829.0681060931356	-813.8267290453941	-15.241377047741523	-813.8267290453941	1.2649351765894286	1.1742299942900296	0.24589526574713727	0.2206723852839312	0.2977811030614368	0.2356512459074947	0.014769849677363374	0.9924486251467531	2.3543763910130412E-4	0.015438819575462781	-3.4413712742952494	337.06174355973764	5.681526009248472
119000	-833.1712237914246	-818.588739231815	-14.58248455960962	-818.588739231815	1.338843456123857	1.1742299942900296	0.23835515993744502	0.2206723852839312	0.2977811030614368	0.24319135171718695	0.014915005996725716	1.0001472802585705	4.2672530767445946E-4	0.020653832861931072	-3.2564202268148583	205.71870115388813	5.696458233919982
120000	-825.010690107914	-812.9396830958051	-12.071007012108888	-812.9396830958051	1.2810488801263549	1.1742299942900296	0.23835515993744502	0.2206723852839312	0.2977811030614368	0.24319135171718695	0.06287374113346596	1.0075436178920154	0.0028062082946020295	0.05338435182480649	-3.0689441240912614	37.7497976456748	4.280001613760843
121000	-827.07014925222	-814.7898387787438	-12.280310473476144	-814.7898387787438	1.9229843319840312	1.1742299942900296	0.2501486435246712	0.2206723852839312	0.2977811030614368	0.23139786812996077	0.031043916172412787	1.008422905800596	6.579554558175375E-4	0.025223351066643224	-6.0521555561771425	21.103803410733565	2.495882582141915
122000	-824.7315530426067	-812.9838782993326	-11.747674743274175	-812.9838782993326	1.3789348264743013	1.1742299942900296	0.2501486435246712	0.2206723852839312	0.2977811030614368	0.23139786812996077	0.17950939351124662	0.9626633275011697	0.034239687360630294	0.1916583862237161	-6.906569849513279	5.850489999980931	1.1950842853787909
123000	-826.9996814064975	-813.7992686476617	-13.200412758835816	-813.7992686476617	1.1377262995289117	1.1742299942900296	0.2533251105007973	0.2206723852839312	0.2977811030614368	0.22822140115383466	0.2316854011853001	0.9678899292304547	0.017880420782530736	0.1410326012673543	-3.0185338619069246	18.646448327912093	5.122633456927743
124000	-825.1901438651263	-812.1410319976352	-13.049111867491144	-812.1410319976352	1.266057669251897	1.1742299942900296	0.2533251105007973	0.2206723852839312	0.2977811030614368	0.22822140115383466	0.06595282317936724	0.9485643781013988	0.002674880127442359	0.05407422310341751	-2.183601861596587	72.24079557789436	5.46434916902786
125000	-826.7423538538046	-816.8206804165935	-9.921673437211153	-816.8206804165935	0.7973679125168017	1.1742299942900296	0.2533251105007973	0.22247229580913658	0.2959811925362314	0.22822140115383466	0.03279539051048322	1.0046324960550366	0.0012932960290412904	0.03575627412171183	-1.3326537153191313	13.911616416414528	5.24362114187634
126000	-825.7816725467508	-813.4809717413401	-12.300700805410626	-813.4809717413401	1.1865735169440932	1.2921981497353567	0.2533251105007973	0.22247229580913658	0.2959811925362314	0.22822140115383466	0.05446133439306583	0.9905390996991492	0.0030034699708453745	0.05629304635732592	-2.898935880611905	47.61710177480157	4.488413553883902
127000	-831.6482118365507	-819.4680958992533	-12.180115937297337	-819.4680958992533	1.0574500671338192	1.2921981497353567	0.2533251105007973	0.22247229580913658	0.2959811925362314	0.22822140115383466	0.0052752644477146865	1.0004433027042086	1.3385396379439283E-5	0.003656623074244712	-6.87706309459114	19.269864118644858	2.4979304665317654
128000	-829.7191369016633	-818.5761934896093	-11.142943412054025	-818.5761934896093	1.3484046594429362	1.2921981497353567	0.2533251105007973	0.22247229580913658	0.2959811925362314	0.22822140115383466	0.06284308605449526	0.9776985741820918	0.004094042167652674	0.06524421873073709	-3.9179775355169357	16.54435297050656	3.280907917253637
129000	-830.151786578361	-817.6246168129354	-12.527169765425631	-817.6246168129354	1.7256497163718576	1.2921981497353567	0.2339167102609498	0.2418806960489841	0.2959811925362314	0.22822140115383466	0.0673537007698954	0.9830620552190815	0.004914471210853779	0.07113184199293995	-5.308489407619922	19.05240025000148	3.0897496435126732
130000	-827.0923226823904	-816.0449484856073	-11.047374196783116	-816.0449484856073	0.9747521223040244	1.2921981497353567	0.2339167102609498	0.2418806960489841	0.2959811925362314	0.22822140115383466	0.09433450727804027	0.9939351962242454	0.0032867164296765216	0.05816027105142509	-3.8716890109681374	13.05609336910206	3.198939945444483
131000	-828.0264062949063	-814.4249031737345	-13.601503121171865	-814.4249031737345	1.5282183199805377	1.5834614181530895	0.2339167102609498	0.2418806960489841	0.2959811925362314	0.22822140115383466	0.12515699490185309	0.9316119799270401	0.008242611796191058	0.09445600479464444	-4.155045925760102	48.23677243571944	3.8322250677288863
132000	-829.3210991257779	-814.1453937855355	-15.175705340242407	-814.1453937855355	1.0660079928662172	1.5834614181530895	0.2619622634876171	0.2418806960489841	0.2959811925362314	0.20017584792716733	0.01574247797266439	0.9913433244720298	2.2433336105150904E-4	0.015045998689356604	-6.2336856908167215	91.41465418458051	3.929507962579076
133000	-824.7803593745144	-813.6013451990601	-11.179014175454316	-813.6013451990601	1.336338382401578	1.3152871532524322	0.2619622634876171	0.2418806960489841	0.253156260321977	0.2430007801414217	0.012103515727828097	0.9932071175084638	9.073439507760055E-5	0.009584136975918126	-3.3755060170143696	24.141589986328416	4.363383758481147
134000	-828.6043052915822	-817.23358443251	-11.370720859072165	-817.23358443251	0.9707837592766311	1.3152871532524322	0.2619622634876171	0.2418806960489841	0.253156260321977	0.2430007801414217	4.6262636672454705E-4	1.0000397935340923	1.1328461848560101E-7	3.3654945246507984E-4	-3.9007662704730977	55.27410537532936	4.734841460327084
